Player,Team,Pos,Performance_Ast,lambda_final_assists,TopAssist_Prob,LogoFile
Ibrahim Mbaye,Paris S-G,"FW,MF",0,0.054030522337306465,0.0,Paris S-G.png
João Simões,Sporting CP,MF,0,0.24100919090909462,0.0,Sporting CP.png
Quentin Ndjantou Mbitcha,Paris S-G,"FW,MF",1,1.3641353479400524,0.0,Paris S-G.png
Désiré Doué,Paris S-G,FW,0,0.16893582478178007,0.0,Paris S-G.png
Ibrahima Konaté,Liverpool,DF,0,0.1714738677402685,0.0,Liverpool.png
Paul Wanner,PSV Eindhoven,MF,0,0.01184386188734767,0.0,PSV Eindhoven.png
Armando Obispo,PSV Eindhoven,DF,0,0.15653410108741134,0.0,PSV Eindhoven.png
Christos Zafeiris,Slavia Prague,MF,0,0.07931627711169628,0.0,Slavia Prague.png
Ricardinho,Qaırat Almaty,"FW,MF",1,1.0,0.0,
Kevin Medina,Qarabag,DF,0,0.10497637767729429,0.0,Qarabag.png
Youssoupha Mbodji,Slavia Prague,"DF,MF",0,0.06820566043384953,0.0,Slavia Prague.png
Bəhlul Mustafazadə,Qarabag,DF,0,0.08744474194956703,0.0,Qarabag.png
Matheus Silva,Qarabag,DF,0,0.12453586988793101,0.0,Qarabag.png
Abdellah Zoubir,Qarabag,"MF,FW",1,1.2764153110975607,0.0,Qarabag.png
Nəriman Axundzadə,Qarabag,FW,1,1.0446083554599634,0.0,Qarabag.png
Mateusz Kochalski,Qarabag,GK,0,0.08744474194956703,0.0,Qarabag.png
Dani Bolt,Qarabag,"DF,FW",0,0.004796482768229115,0.0,Qarabag.png
Kady Borges,Qarabag,"MF,FW",0,0.5385125453950163,0.0,Qarabag.png
Musa Qurbanlı,Qarabag,FW,0,0.0006351828153599814,0.0,Qarabag.png
Chriso,Qarabag,MF,0,0.0007276309532191016,0.0,Qarabag.png
Samy Mmaee,Qarabag,DF,0,0.02035674504005998,0.0,Qarabag.png
Joni Montiel,Qarabag,MF,0,0.004886921705355046,0.0,Qarabag.png
Giorgi Zaria,Qaırat Almaty,"MF,FW",1,1.0,0.0,
Ricardo Mangas,Sporting CP,MF,0,0.02291878570567989,0.0,Sporting CP.png
Michal Sadílek,Slavia Prague,MF,0,0.08892804243645439,0.0,Slavia Prague.png
Yarek Gasiorowski,PSV Eindhoven,DF,0,0.12068688604886854,0.0,PSV Eindhoven.png
Matej Kovar,PSV Eindhoven,GK,0,0.12935740010598543,0.0,PSV Eindhoven.png
Oleksii Kashchuk,Qarabag,"FW,MF",0,0.005537151371765847,0.0,Qarabag.png
Dennis Man,PSV Eindhoven,"MF,FW",0,0.15376777025933033,0.0,PSV Eindhoven.png
Elvin Cəfərquliyev,Qarabag,DF,0,0.1417669788638588,0.0,Qarabag.png
Pedro Bicalho,Qarabag,MF,0,0.08464098897054527,0.0,Qarabag.png
Ismael Saibari,PSV Eindhoven,"FW,MF",0,0.14813661206468634,0.0,PSV Eindhoven.png
Anass Salah-Eddine,PSV Eindhoven,DF,0,0.34395809625820173,0.0,PSV Eindhoven.png
Jerdy Schouten,PSV Eindhoven,"DF,MF",0,0.1562228612784428,0.0,PSV Eindhoven.png
João Virgínia,Sporting CP,GK,0,0.17890684760046033,0.0,Sporting CP.png
Rodrigo Ribeiro,Sporting CP,FW,0,0.007027943666624173,0.0,Sporting CP.png
Toral Bayramov,Qarabag,"DF,FW",0,0.0036532469970041344,0.0,Qarabag.png
Matvei Safonov,Paris S-G,GK,0,0.1835246188677006,0.0,Paris S-G.png
David Goldar,Pafos FC,DF,0,0.07594173256492333,0.0,Pafos FC.png
Ben Davies,Tottenham,DF,0,0.1762697432249483,0.0,Tottenham.png
Bruno Langa,Pafos FC,DF,0,0.0035135365979273372,0.0,Pafos FC.png
Rodinei,Olympiacos,DF,0,0.3979230117199866,0.0,Olympiacos.png
Gabriel Strefezza,Olympiacos,FW,1,1.0605057182068145,0.0,Olympiacos.png
Diogo Nascimento,Olympiacos,"MF,FW",0,0.03373737938714738,0.0,Olympiacos.png
Alisson Santos,Sporting CP,"FW,MF",0,0.009610487430366015,0.0,Sporting CP.png
Dani Carvajal,Real Madrid,DF,0,0.17931565154426465,0.0,Real Madrid.png
Lorenzo Scipioni,Olympiacos,MF,0,0.007248048898538546,0.0,Olympiacos.png
Bruno Onyemaechi,Olympiacos,DF,0,0.025379683635048726,0.0,Olympiacos.png
David Alaba,Real Madrid,DF,0,0.1529929525741375,0.0,Real Madrid.png
Luis Javier Suárez,Sporting CP,FW,0,0.43676570131848474,0.0,Sporting CP.png
Alexandros Paschalakis,Olympiacos,GK,0,0.13432695071074394,0.0,Olympiacos.png
Stavros Pnevmonidis,Olympiacos,MF,0,0.011251317239019579,0.0,Olympiacos.png
Roman Yaremchuk,Olympiacos,FW,0,0.00920809982273273,0.0,Olympiacos.png
Morten Hjulmand,Sporting CP,MF,0,0.3089503441983542,0.0,Sporting CP.png
Maximiliano Araújo,Sporting CP,DF,0,0.16183257650068836,0.0,Sporting CP.png
Dan Burn,Newcastle Utd,DF,0,0.34614565208316606,0.0,Newcastle Utd.png
Éder Militão,Real Madrid,DF,0,0.3814823427026934,0.0,Real Madrid.png
Bruno Guimarães,Newcastle Utd,MF,0,0.43964536397650855,0.0,Newcastle Utd.png
Malick Thiaw,Newcastle Utd,DF,0,0.175162780459557,0.0,Newcastle Utd.png
Nick Woltemade,Newcastle Utd,FW,0,0.23371812482572668,0.0,Newcastle Utd.png
Franco Mastantuono,Real Madrid,FW,0,0.08599832138736108,0.0,Real Madrid.png
Anthony Elanga,Newcastle Utd,FW,0,0.34712848828684933,0.0,Newcastle Utd.png
Joelinton,Newcastle Utd,MF,0,0.21175442704763695,0.0,Newcastle Utd.png
Lewis Miley,Newcastle Utd,"MF,DF",0,0.17107962403798982,0.0,Newcastle Utd.png
Mathys Tel,Tottenham,FW,0,0.03030699732935555,0.0,Tottenham.png
Dean Huijsen,Real Madrid,DF,0,0.3659871736508787,0.0,Real Madrid.png
Dane Scarlett,Tottenham,MF,0,0.01064308989749469,0.0,Tottenham.png
Štěpán Chaloupek,Slavia Prague,"DF,MF",0,0.0651384440955682,0.0,Slavia Prague.png
Lewis Hall,Newcastle Utd,DF,0,0.029733927593354838,0.0,Newcastle Utd.png
Jacob Ramsey,Newcastle Utd,MF,0,0.01575017748450332,0.0,Newcastle Utd.png
Giulian Biancone,Olympiacos,DF,0,0.014613467478819196,0.0,Olympiacos.png
Jindřich Staněk,Slavia Prague,GK,0,0.14492506158434812,0.0,Slavia Prague.png
Kostas Tzolakis,Olympiacos,GK,0,0.21909607619110624,0.0,Olympiacos.png
Landry Dimata,Pafos FC,"FW,MF",0,0.008114756566815363,0.0,Pafos FC.png
Derrick Luckassen,Pafos FC,DF,0,0.18399830890094612,0.0,Pafos FC.png
Rui Silva,Sporting CP,GK,0,0.2151823015870319,0.0,Sporting CP.png
David Luiz,Pafos FC,DF,0,0.11508874545773469,0.0,Pafos FC.png
Neofytos Michael,Pafos FC,GK,0,0.08547368124137172,0.0,Pafos FC.png
Pedro Rodrigues,Pafos FC,MF,0,0.19958052173436147,0.0,Pafos FC.png
Hidemasa Morita,Sporting CP,MF,1,1.060191029258083,0.0,Sporting CP.png
Ivan Šunjić,Pafos FC,MF,0,0.08547368124137172,0.0,Pafos FC.png
Anderson,Pafos FC,FW,0,0.09976687804180882,0.0,Pafos FC.png
Jajá,Pafos FC,"FW,MF",0,0.07814625603816293,0.0,Pafos FC.png
Kostas Pileas,Pafos FC,DF,0,0.08807346890273633,0.0,Pafos FC.png
Domingos Quina,Pafos FC,"MF,FW",0,0.09447827143051417,0.0,Pafos FC.png
Bruno Felipe Souza da Silva,Pafos FC,DF,0,0.17123037901115618,0.0,Pafos FC.png
Mons Bassouamina,Pafos FC,FW,0,0.010354529632846974,0.0,Pafos FC.png
Ken Sema,Pafos FC,"DF,MF",1,1.0696485693950268,0.0,Pafos FC.png
Panagiotis Retsos,Olympiacos,DF,0,0.1288377396956895,0.0,Olympiacos.png
João Pedro Araújo Correia,Pafos FC,DF,0,0.10211051907980662,0.0,Pafos FC.png
Dani García,Olympiacos,MF,0,0.08425691397813657,0.0,Olympiacos.png
David Zima,Slavia Prague,DF,0,0.07080375625918973,0.0,Slavia Prague.png
Christos Mouzakitis,Olympiacos,MF,0,0.15741973265718456,0.0,Olympiacos.png
Andriy Lunin,Real Madrid,GK,0,0.18359154308896497,0.0,Real Madrid.png
Francisco Ortega,Olympiacos,DF,0,0.14429281792568088,0.0,Olympiacos.png
Lorenzo Pirola,Olympiacos,DF,0,0.10430940954759121,0.0,Olympiacos.png
Daniel Podence,Olympiacos,"FW,MF",0,0.17858840350589486,0.0,Olympiacos.png
Endrick,Real Madrid,FW,0,0.011645288817293572,0.0,Real Madrid.png
Tomáš Chorý,Slavia Prague,FW,0,0.09532660706619522,0.0,Slavia Prague.png
Costinha,Olympiacos,DF,0,0.09078094145330509,0.0,Olympiacos.png
Gelson Martins,Olympiacos,FW,0,0.1731963295265681,0.0,Olympiacos.png
Gonçalo Inácio,Sporting CP,DF,0,0.2882327938425372,0.0,Sporting CP.png
Youssoupha Sanyang,Slavia Prague,"FW,DF",0,0.12920478075195152,0.0,Slavia Prague.png
Weston McKennie,Juventus,"DF,MF",0,0.293033446271058,0.0,Juventus.png
Alexis Mac Allister,Liverpool,MF,0,0.27129561600033164,0.0,Liverpool.png
Gerard Martín,Barcelona,DF,0,0.1510657779582711,0.0,Barcelona.png
Joan García,Barcelona,GK,0,0.3684344026374109,0.0,Barcelona.png
Dani Olmo,Barcelona,"MF,FW",0,0.017316115628348866,0.0,Barcelona.png
Andreas Christensen,Barcelona,"DF,MF",0,0.12008952922180251,0.0,Barcelona.png
Marc Casado,Barcelona,MF,0,0.0538807335724794,0.0,Barcelona.png
Ronald Araújo,Barcelona,DF,0,0.25920281851403726,0.0,Barcelona.png
Ferrán Torres,Barcelona,FW,0,0.3438831565196135,0.0,Barcelona.png
Robert Lewandowski,Barcelona,FW,0,0.40414266660049103,0.0,Barcelona.png
Frenkie de Jong,Barcelona,MF,0,0.27183961067640205,0.0,Barcelona.png
Wojciech Szczęsny,Barcelona,GK,0,0.3684344026374109,0.0,Barcelona.png
Eric García,Barcelona,"DF,MF",0,0.1997275209430097,0.0,Barcelona.png
Pau Cubarsí,Barcelona,DF,0,0.16795423151156402,0.0,Barcelona.png
Wisdom Mike,Bayern Munich,FW,0,0.009991604868314448,0.0,Bayern Munich.png
Hiroki Ito,Bayern Munich,DF,0,0.0030495468952920035,0.0,Bayern Munich.png
Alphonso Davies,Bayern Munich,FW,0,0.19059668095575016,0.0,Bayern Munich.png
Sacha Boey,Bayern Munich,DF,0,0.14785554028769973,0.0,Bayern Munich.png
Josip Stanišić,Bayern Munich,DF,0,0.34042078658233665,0.0,Bayern Munich.png
Raphinha,Barcelona,"FW,MF",0,0.6895617807907386,0.0,Barcelona.png
Marc Bernal,Barcelona,MF,0,0.009938698380903927,0.0,Barcelona.png
Raphaël Guerreiro,Bayern Munich,"DF,MF",0,1.0491819147659094,0.0,Bayern Munich.png
Marcos Llorente,Atlético Madrid,"DF,MF",0,0.47699935775995106,0.0,Atlético Madrid.png
Carlos Martín,Atlético Madrid,FW,0,0.0009956529093761944,0.0,Atlético Madrid.png
Javi Galán,Atlético Madrid,DF,0,0.15495645940466884,0.0,Atlético Madrid.png
Johnny Cardoso,Atlético Madrid,MF,0,0.12640226728314152,0.0,Atlético Madrid.png
Clément Lenglet,Atlético Madrid,DF,0,0.4270596987691178,0.0,Atlético Madrid.png
Marc Pubill,Atlético Madrid,DF,0,0.06901149486776759,0.0,Atlético Madrid.png
José María Giménez,Atlético Madrid,DF,0,0.36317952075085286,0.0,Atlético Madrid.png
Thiago Almada,Atlético Madrid,MF,0,0.01796602610036703,0.0,Atlético Madrid.png
Dávid Hancko,Atlético Madrid,DF,0,0.3520964755869202,0.0,Atlético Madrid.png
Conor Gallagher,Atlético Madrid,MF,0,0.18402366099073453,0.0,Atlético Madrid.png
Alex Baena,Atlético Madrid,MF,0,0.08640615767060342,0.0,Atlético Madrid.png
Matteo Ruggeri,Atlético Madrid,DF,0,0.29454340174351173,0.0,Atlético Madrid.png
Jan Oblak,Atlético Madrid,GK,0,0.22368594246641066,0.0,Atlético Madrid.png
Nahuel Molina,Atlético Madrid,DF,0,0.20435359286342358,0.0,Atlético Madrid.png
Robin Le Normand,Atlético Madrid,DF,0,0.19598788414339055,0.0,Atlético Madrid.png
Nicolás González,Atlético Madrid,"MF,DF",0,0.20241327372211873,0.0,Atlético Madrid.png
Koke,Atlético Madrid,MF,0,0.21705221968114227,0.0,Atlético Madrid.png
Lennart Karl,Bayern Munich,MF,0,0.29023935632461423,0.0,Bayern Munich.png
Luis Díaz,Bayern Munich,FW,0,0.9425953478967171,0.0,Bayern Munich.png
Alejandro Rego,Athletic Club,MF,0,0.18031875174611925,0.0,Athletic Club.png
Fredrik André Bjørkan,Bodø/Glimt,DF,1,1.0,0.0,Bodø/Glimt.png
Tomás Araújo,Benfica,DF,0,0.1199838205985598,0.0,Benfica.png
Anatolii Trubin,Benfica,GK,0,0.08209555064709012,0.0,Benfica.png
Richard Ríos,Benfica,MF,1,1.3512520490125781,0.0,Benfica.png
Vangelis Pavlidis,Benfica,FW,0,0.12735516576893063,0.0,Benfica.png
Nicolás Otamendi,Benfica,DF,0,0.10065065249482506,0.0,Benfica.png
Amar Dedić,Benfica,DF,0,0.10651165118778502,0.0,Benfica.png
Enzo Barrenechea,Benfica,MF,0,0.1199478272428348,0.0,Benfica.png
Kasper Waarst Høgh,Bodø/Glimt,FW,1,1.0,0.0,Bodø/Glimt.png
Samuel Dahl,Benfica,DF,0,0.20305178981741953,0.0,Benfica.png
Patrick Berg,Bodø/Glimt,MF,1,1.0,0.0,Bodø/Glimt.png
Reggie Walsh,Chelsea,MF,0,0.02903613065387689,0.0,Chelsea.png
Cole Palmer,Chelsea,FW,0,0.3115877056144472,0.0,Chelsea.png
Filip Jørgensen,Chelsea,GK,0,0.18419553418587575,0.0,Chelsea.png
Marc Guiu,Chelsea,FW,0,0.10141102443941476,0.0,Chelsea.png
Roméo Lavia,Chelsea,MF,0,0.06954033444592882,0.0,Chelsea.png
Jorrel Hato,Chelsea,DF,0,0.4715953715298621,0.0,Chelsea.png
Leandro Barreiro Martins,Benfica,MF,0,0.13732973096740084,0.0,Benfica.png
António Silva,Benfica,DF,0,0.12136024408210552,0.0,Benfica.png
Kim Min-jae,Bayern Munich,DF,0,0.07783932898126618,0.0,Bayern Munich.png
Harry Kane,Bayern Munich,"FW,MF",0,0.7340404151981,0.0,Bayern Munich.png
Nicolas Jackson,Bayern Munich,FW,1,1.080502091729429,0.0,Bayern Munich.png
Leon Goretzka,Bayern Munich,MF,0,0.09308415234919618,0.0,Bayern Munich.png
Tom Bischof,Bayern Munich,"DF,MF",0,0.010129867953514693,0.0,Bayern Munich.png
Dayot Upamecano,Bayern Munich,DF,0,0.2897322971024135,0.0,Bayern Munich.png
Aleksandar Pavlovic,Bayern Munich,MF,0,0.34335532945235536,0.0,Bayern Munich.png
Manuel Neuer,Bayern Munich,GK,0,0.17867132338772945,0.0,Bayern Munich.png
Joshua Kimmich,Bayern Munich,MF,0,0.7253954560155933,0.0,Bayern Munich.png
Rodrigo Rego,Benfica,MF,0,0.000710911951309448,0.0,Benfica.png
Franjo Ivanović,Benfica,FW,0,0.016468148628521053,0.0,Benfica.png
José Neto,Benfica,MF,0,0.000710911951309448,0.0,Benfica.png
Manuel Manu,Benfica,MF,0,0.000710911951309448,0.0,Benfica.png
Tiago Freitas,Benfica,MF,0,0.000710911951309448,0.0,Benfica.png
Gianluca Prestianni,Benfica,MF,0,0.020412937287115667,0.0,Benfica.png
Henrique Araújo,Benfica,FW,0,0.003913207307646779,0.0,Benfica.png
Andreas Schjelderup,Benfica,FW,0,0.06219689407919704,0.0,Benfica.png
Dodi Lukebakio,Benfica,"FW,MF",0,0.44215251115750065,0.0,Benfica.png
Juan Musso,Atlético Madrid,GK,0,0.18333221173156558,0.0,Atlético Madrid.png
Unai Simón,Athletic Club,GK,0,0.07208035280087653,0.0,Athletic Club.png
Benoît Badiashile,Chelsea,DF,0,0.1359628761194281,0.0,Chelsea.png
Ethan Nwaneri,Arsenal,MF,0,0.08624019378748297,0.0,Arsenal.png
Mika Godts,Ajax,"FW,MF",1,1.2107721895697732,0.0,Ajax.png
Oscar Gloukh,Ajax,"FW,MF",0,0.2659091468393863,0.0,Ajax.png
Youri Baas,Ajax,DF,0,0.06841359776373841,0.0,Ajax.png
Marli Salmon,Arsenal,DF,0,0.00826408861835328,0.0,Arsenal.png
Gabriel Jesus,Arsenal,FW,0,0.048195563698238936,0.0,Arsenal.png
Max Dowman,Arsenal,FW,0,0.01814936208528304,0.0,Arsenal.png
Andre Annous,Arsenal,FW,0,0.010279719988683348,0.0,Arsenal.png
Noni Madueke,Arsenal,FW,0,0.4900906907406921,0.0,Arsenal.png
Youri Regeer,Ajax,"MF,DF",0,0.051263172964483246,0.0,Ajax.png
Piero Hincapié,Arsenal,DF,0,0.12151973226092401,0.0,Arsenal.png
William Saliba,Arsenal,DF,0,0.30805160342523935,0.0,Arsenal.png
Christian Nørgaard,Arsenal,"MF,DF",0,0.21605325775381745,0.0,Arsenal.png
Cristhian Mosquera,Arsenal,DF,0,0.2273515447140203,0.0,Arsenal.png
Viktor Gyökeres,Arsenal,FW,0,0.34903612265011674,0.0,Arsenal.png
Ben White,Arsenal,DF,0,0.06130347355869567,0.0,Arsenal.png
Jurriën Timber,Arsenal,DF,0,0.3110745408373225,0.0,Arsenal.png
Davy Klaassen,Ajax,MF,0,0.0899792958264224,0.0,Ajax.png
Anton Gaaei,Ajax,DF,0,0.30178452904754605,0.0,Ajax.png
Mikel Merino,Arsenal,"MF,FW",0,0.38794694182289313,0.0,Arsenal.png
Kasper Dolberg,Ajax,FW,0,0.035273462915026685,0.0,Ajax.png
Aaron Bouwman,Ajax,DF,0,0.12422473951089,0.0,Ajax.png
Steven Berghuis,Ajax,FW,0,0.11768006534439866,0.0,Ajax.png
Gerald Alders,Ajax,DF,0,0.027357358364195995,0.0,Ajax.png
Remko Pasveer,Ajax,GK,0,0.30271209916927005,0.0,Ajax.png
Oliver Edvardsen,Ajax,FW,0,0.1759754260590462,0.0,Ajax.png
Rayane Bounida,Ajax,"MF,FW",0,0.10610362376332125,0.0,Ajax.png
James McConnell,Ajax,MF,0,0.03776756504615582,0.0,Ajax.png
Owen Wijndal,Ajax,DF,0,0.16510395372336562,0.0,Ajax.png
Ko Itakura,Ajax,"DF,MF",0,0.15509850982651188,0.0,Ajax.png
Wout Weghorst,Ajax,FW,0,0.29771821426591144,0.0,Ajax.png
Kenneth Taylor,Ajax,MF,0,0.16206085367819412,0.0,Ajax.png
Vitezslav Jaros,Ajax,GK,0,0.15910294318283674,0.0,Ajax.png
Kian Fitz-Jim,Ajax,"MF,FW",0,0.006659428350160201,0.0,Ajax.png
Josip Šutalo,Ajax,DF,0,0.1742694286841683,0.0,Ajax.png
Raúl Moro,Ajax,"FW,MF",0,0.0995889772605878,0.0,Ajax.png
Jorthy Mokio,Ajax,"MF,DF",0,0.11511428175294512,0.0,Ajax.png
David Raya,Arsenal,GK,0,0.19091961479144806,0.0,Arsenal.png
Giorgio Scalvini,Atalanta,DF,0,0.009742592355275071,0.0,Atalanta.png
Iñigo Ruiz de Galarreta,Athletic Club,MF,0,0.07541410746731124,0.0,Athletic Club.png
Oihan Sancet,Athletic Club,MF,0,0.20283862443969558,0.0,Athletic Club.png
Aymeric Laporte,Athletic Club,DF,0,0.08411970930613076,0.0,Athletic Club.png
Asier Hierro,Athletic Club,"FW,MF",0,0.008490360222690218,0.0,Athletic Club.png
Nico Williams,Athletic Club,FW,0,0.339592876279068,0.0,Athletic Club.png
Iñaki Williams,Athletic Club,FW,0,0.06156247610964386,0.0,Athletic Club.png
Nicolás Serrano,Athletic Club,"FW,MF",0,0.00855436887748017,0.0,Athletic Club.png
Yuri Berchiche,Athletic Club,DF,0,0.22974238870079217,0.0,Athletic Club.png
Mikel Vesga,Athletic Club,MF,0,0.13617993601313763,0.0,Athletic Club.png
Adama Boiro,Athletic Club,DF,0,0.22716984598182968,0.0,Athletic Club.png
Selton Sánchez,Athletic Club,MF,0,0.014040403852699456,0.0,Athletic Club.png
Jesús Areso,Athletic Club,DF,0,0.19248443227840434,0.0,Athletic Club.png
Daniel Vivian,Athletic Club,DF,0,0.10630388793067187,0.0,Athletic Club.png
Aitor Paredes,Athletic Club,DF,0,0.1376507552734521,0.0,Athletic Club.png
Roberto Navarro,Athletic Club,"FW,MF",0,0.14070846943043233,0.0,Athletic Club.png
Gorka Guruzeta,Athletic Club,FW,0,0.15230525697045427,0.0,Athletic Club.png
Andoni Gorosabel,Athletic Club,DF,0,0.125774237185743,0.0,Athletic Club.png
Unai Gómez,Athletic Club,"FW,MF",0,0.07043179406106245,0.0,Athletic Club.png
Iñigo Lekue,Athletic Club,DF,0,0.07378586297871537,0.0,Athletic Club.png
Ibon Sánchez,Athletic Club,FW,0,0.007293811247979345,0.0,Athletic Club.png
Daniel Maldini,Atalanta,FW,0,0.10098361177237365,0.0,Atalanta.png
Isak Hien,Atalanta,DF,0,0.2910528202337288,0.0,Atalanta.png
Nicola Zalewski,Atalanta,"MF,DF",0,0.03804687581232201,0.0,Atalanta.png
Sead Kolašinac,Atalanta,DF,0,0.1397624869482023,0.0,Atalanta.png
Marco Brescianini,Atalanta,"MF,FW",0,0.010127981427091272,0.0,Atalanta.png
Kamaldeen Sulemana,Atalanta,"FW,MF",0,0.015816937822728555,0.0,Atalanta.png
Gianluca Scamacca,Atalanta,FW,0,0.06737041275527456,0.0,Atalanta.png
Lazar Samardzic,Atalanta,"FW,MF",0,0.015184641132656947,0.0,Atalanta.png
Mario Pašalić,Atalanta,MF,0,0.2707954164793142,0.0,Atalanta.png
Lorenzo Bernasconi,Atalanta,"DF,MF",0,0.45047137187607383,0.0,Atalanta.png
Maroan Sannadi,Athletic Club,FW,0,0.11236608341746125,0.0,Athletic Club.png
Honest Ahanor,Atalanta,DF,0,0.25284307791726596,0.0,Atalanta.png
Davide Zappacosta,Atalanta,"DF,MF",0,0.7214379387767583,0.0,Atalanta.png
Nikola Krstović,Atalanta,FW,0,0.19560916595413758,0.0,Atalanta.png
Odilon Kossounou,Atalanta,DF,0,0.16840444346779182,0.0,Atalanta.png
Berat Djimsiti,Atalanta,DF,0,0.29968332626955835,0.0,Atalanta.png
Marco Carnesecchi,Atalanta,GK,0,0.17334868423048583,0.0,Atalanta.png
Raoul Bellanova,Atalanta,"DF,MF",0,0.33457832715754726,0.0,Atalanta.png
Liam Delap,Chelsea,FW,0,0.036222099528334925,0.0,Chelsea.png
Facundo Buonanotte,Chelsea,MF,0,0.07919925359669762,0.0,Chelsea.png
Virgil van Dijk,Liverpool,DF,0,0.3307493305747966,0.0,Liverpool.png
Carlos Augusto,Inter,DF,0,0.2174514302179388,0.0,Inter.png
Francesco Acerbi,Inter,DF,0,0.13000349050405263,0.0,Inter.png
Stefan de Vrij,Inter,DF,0,0.32180743806220885,0.0,Inter.png
Luis Henrique,Inter,DF,0,0.061007045531779804,0.0,Inter.png
Davide Frattesi,Inter,MF,0,0.1961019957546666,0.0,Inter.png
Denzel Dumfries,Inter,DF,0,0.8743501036252079,0.0,Inter.png
Lautaro Martínez,Inter,FW,0,0.873478746504926,0.0,Inter.png
Nicolò Barella,Inter,MF,0,0.404217529558463,0.0,Inter.png
Piotr Zieliński,Inter,MF,0,0.3491579557880925,0.0,Inter.png
Matteo Darmian,Inter,DF,0,0.014404497925246423,0.0,Inter.png
Petar Sucic,Inter,MF,0,0.2075563167576978,0.0,Inter.png
Yann Sommer,Inter,GK,0,0.17261317042639526,0.0,Inter.png
Federico Dimarco,Inter,DF,0,0.48964093706873385,0.0,Inter.png
Manuel Akanji,Inter,DF,0,0.22892937947493755,0.0,Inter.png
Gleison Bremer,Juventus,DF,0,0.15119296987304837,0.0,Juventus.png
Daniele Rugani,Juventus,DF,0,0.09109928526347796,0.0,Juventus.png
Mattia Perin,Juventus,GK,0,0.4283387650734361,0.0,Juventus.png
Henrikh Mkhitaryan,Inter,MF,0,0.12366390783208239,0.0,Inter.png
Barış Alper Yılmaz,Galatasaray,"FW,MF",0,0.36554529610109754,0.0,Galatasaray.png
Federico Gatti,Juventus,DF,0,0.35744226577290344,0.0,Juventus.png
Eren Elmalı,Galatasaray,"DF,MF",0,0.013338868665538215,0.0,Galatasaray.png
Ahmed Kutucu,Galatasaray,"FW,MF",0,0.02093608091908904,0.0,Galatasaray.png
Günay Güvenç,Galatasaray,GK,0,0.020111176233545733,0.0,Galatasaray.png
Berkan Kutlu,Galatasaray,MF,0,0.0020582360644306116,0.0,Galatasaray.png
Wilfried Singo,Galatasaray,DF,0,0.3841039587885723,0.0,Galatasaray.png
Kaan Ayhan,Galatasaray,"MF,FW",0,0.12942561278579426,0.0,Galatasaray.png
Victor Osimhen,Galatasaray,FW,0,0.33371290454546365,0.0,Galatasaray.png
İlkay Gündoğan,Galatasaray,MF,0,0.5608531805504561,0.0,Galatasaray.png
Yunus Akgün,Galatasaray,"FW,MF",0,0.4472255516118676,0.0,Galatasaray.png
Uğurcan Çakır,Galatasaray,GK,0,0.146968949194731,0.0,Galatasaray.png
Abdülkerim Bardakcı,Galatasaray,DF,0,0.24334757738763327,0.0,Galatasaray.png
Lucas Torreira,Galatasaray,MF,0,0.14915800045550542,0.0,Galatasaray.png
Gabriel Sara,Galatasaray,MF,0,0.33755305171006716,0.0,Galatasaray.png
Davinson Sánchez,Galatasaray,DF,0,0.14629349530986735,0.0,Galatasaray.png
Roland Sallai,Galatasaray,"DF,FW",0,0.27042392524743797,0.0,Galatasaray.png
Ismail Jakobs,Galatasaray,DF,0,0.3793240940173627,0.0,Galatasaray.png
Mauro Icardi,Galatasaray,FW,0,0.15074763704155647,0.0,Galatasaray.png
Filip Kostić,Juventus,DF,0,0.11311487532140557,0.0,Juventus.png
Juan David Cabal,Juventus,DF,0,0.023297744113582573,0.0,Juventus.png
Viktor Claesson,FC Copenhagen,"FW,MF",0,0.1770543105036194,0.0,FC Copenhagen.png
Joe Gomez,Liverpool,DF,0,0.07763210879060135,0.0,Liverpool.png
Claudio Echeverri,Leverkusen,MF,0,0.0324691480862249,0.0,Leverkusen.png
Ernest Poku,Leverkusen,"MF,DF",0,0.2502184000287555,0.0,Leverkusen.png
Christian Kofane,Leverkusen,FW,1,1.4794837279554032,0.0,Leverkusen.png
Aleix García,Leverkusen,MF,0,0.31075689402600515,0.0,Leverkusen.png
Mark Flekken,Leverkusen,GK,0,0.20758116515175434,0.0,Leverkusen.png
Loïc Bade,Leverkusen,DF,0,0.15161752386719324,0.0,Leverkusen.png
Rio Ngumoha,Liverpool,FW,0,0.016219170974587145,0.0,Liverpool.png
Jeremie Frimpong,Liverpool,"DF,FW",0,0.2810402502686261,0.0,Liverpool.png
Edmond Tapsoba,Leverkusen,DF,0,0.23323905197642136,0.0,Leverkusen.png
Federico Chiesa,Liverpool,"FW,MF",0,0.17013835847642855,0.0,Liverpool.png
Alisson,Liverpool,GK,0,0.3838271839199053,0.0,Liverpool.png
Giorgi Mamardashvili,Liverpool,GK,0,0.26005861225002563,0.0,Liverpool.png
Milos Kerkez,Liverpool,DF,0,0.23650266907894718,0.0,Liverpool.png
Curtis Jones,Liverpool,"MF,DF",0,0.24913993380958527,0.0,Liverpool.png
Alexander Isak,Liverpool,FW,0,0.23612241066025763,0.0,Liverpool.png
Conor Bradley,Liverpool,DF,0,0.2713417300333506,0.0,Liverpool.png
Jarell Quansah,Leverkusen,DF,0,0.42037979481442295,0.0,Leverkusen.png
